"No cover image available  Memory access pattern analysis (R) by Singla, Anurag | Desai, Madhav P.Edition: Publisher: Mumbai ; IIT ; 2008Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.382:519.3Sin] (1). Add to cart"
"No cover image available  Evaluation and prediction of blast induced ground vibration and frequency for surface mine : a neural network approach (R) by Khandelwal, Manoj | Singh, T.N.Edition: Publisher: Mumbai ; IIT ; 2007Online access: Click here to access online Availability: Items available for reference: [Call number: 043:622.235:624.131.55Kha] (1). Add to cart"
"No cover image available  Forwarding table partitioning in distributed PC based routers (R) by Athaide, Noel | Manjunath, D.Edition: Publisher: Mumbai ; IIT ; 2008Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.327.8Ath] (1). Add to cart"
"No cover image available  Landmark detection for speech recognition (R) by Patel, Bhavik Rajnikant | Rao, Preeti.Edition: Publisher: Mumbai ; IIT ; 2008Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391.8:414Pat] (1). Add to cart"
"No cover image available  Radar signal processing using neural networks (R) by Khairnar, Dilip Gopichand | Merchant, S.N.Edition: Publisher: Mumbai ; IIT ; 2008Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.396.96:681.342Kha] (1). Add to cart"
"No cover image available  Financial forecasting and volatility models (R) by Wagle, Ganesh | Menezes, Bernard.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:332.6Wag] (1). Add to cart"
"No cover image available  Face detection (R) by Sayana, Laxman Singh | Bhujade, M.R.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.832:681.3Say] (1). Add to cart"
"No cover image available  Effect of climate change on design waves and wind (R) by Deepthi, R | Deo, M.C.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.465:681.342Dee] (1). Add to cart"
"No cover image available  Designing, integrating and scaling up BET : an ILP workbench (R) by Gosar, Chirag Mahendra | Ramakrishnan, Ganesh and Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:517.1Gos] (1). Add to cart"
"No cover image available  Designing, developing and scaling up BET : an ILP workbench (R) by Kalgi, Srinivasa Shrihari | Ramakrishnan, Ganesh and Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:517.1Kal] (1). Add to cart"
"No cover image available  Light-weight model-oriented storage for concept networks (R) by Prathab, K | Joshi, Rushikesh K.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:681.327.8Pra] (1). Add to cart"
"No cover image available  Multilingual dictionary and word sense disambiguation (R) by Shah, Sapan H | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:413.1Sha] (1). Add to cart"
"No cover image available  Improved heap reference analysis (R) by Agrawal, PushpRaj | Khedkar, Uday.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:681.3.06Aga] (1). Add to cart"
"No cover image available  Precedence constraint scheduling (R) by Gangal, Shantanu R | Ranade, Abhiram.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:658.513Gan] (1). Add to cart"
"No cover image available  Financial forecasting using support vector mechanics (R) by Arora, Amit | Murty, Dasaka S.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:332.6Aro] (1). Add to cart"
"No cover image available  Complie-time inferencing of flow sensitive and polymorphic types (R) by Chouhan, Amitraj Singh | Sanyal, Amitabha.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Cho] (1). Add to cart"
"No cover image available  Semantic extraction from text (R) by Ghosh, Avishek | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415.4Gho] (1). Add to cart"
"No cover image available  Disjunctive decomposition of circuits for facilitating bounded search of large state spaces (R) by Jaideep Ramachandran | Nagaraja, G.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:621.374.32Jai] (1). Add to cart"
"No cover image available  Memory management for asisting QoS provisioning (R) by Ghosh, Sukanto | Dhamdhere, D.M.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07Gho] (1). Add to cart"
"No cover image available  On some classes of P systems (R) by Sardeshmukh, Avadhut | Krishana, S.N.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.327.8:612.8Sar] (1). Add to cart"
"No cover image available  Toward new encodings of objects (R) by Maru, Aniruddha | Joshi, Rushikesh K.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:415.4Mar] (1). Add to cart"
"No cover image available  Compound noun multiword extraction (R) by Rajeshwar, G | Damani, Om.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Raj] (1). Add to cart"
"No cover image available  Shallow parsing for Hindi (R) by Sharma, Nikhilesh | Damani, Om.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:415Sha] (1). Add to cart"
"No cover image available  Incorporating semantic knowledge for sentiment analysis (R) by Verma, Shitanshu | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:415.4Ver] (1). Add to cart"
"No cover image available  Keyword spotting in continuous speech (R) by ShriShivkiran, B.T | Sivakumar, G.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:414Shr] (1). Add to cart"
"No cover image available  Applying object identification techniques to procedural code (R) by Nikam, Namrata D | Joshi, R.K.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Nik] (1). Add to cart"
"No cover image available  Recognizing textual entailment using UNL framework (R) by Joshi, Prasad Pradieep | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:415Jos] (1). Add to cart"
"No cover image available  Natural language generation (R) by Meena, Sanjay | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:41Mee] (1). Add to cart"
"No cover image available  Pricing of options by genetic programming approach (R) by Upadhyay, Amit Kumar | Ramakrishnan, Ganesh and Nageswara Rao, S.V.D.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:332.6Upa] (1). Add to cart"
"No cover image available  Optimization and evaluation of nested queries and procedures (R) by Guravannavar, Ravindra | Sudarshan, S.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02:681.3.06Gur] (1). Add to cart"
"No cover image available  Nonlinear aeroelastic analysis using neural networks (R) by Lalwani, Chetan | Joshi, Ashok.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:533.6.013:681.342Lal] (1). Add to cart"
"No cover image available  Classification and segmentation of high resolution remotely sensed images (R) by Bhatia, Pavan R | Krishna Mohan, B.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.398:681.3.06Bha] (1). Add to cart"
"No cover image available  Reinforecement learning (R) by Suren, Nishant | Diwan, Ajit A.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02:681.3.06Sur] (1). Add to cart"
"No cover image available  Design of centrifugal compressor using CFD analysis (R) by Muralidharan, K.V | Mandal, J.C. and Marathe, A.G.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:533.6.01:681.342Mur] (1). Add to cart"
"No cover image available  Transltiteration involving English and Hindi languages using syllabifications approach (R) by Aggarwal, Ankit | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Agg] (1). Add to cart"
"No cover image available  Wavelet based neural network for analysis of range doppler spectra from atomospheric radars (R) by Resutra, Amit | Gadre, Vikram M.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.396.96:517.512.2Res] (1). Add to cart"
"No cover image available  Classroom video surveillance (R) by Karn, Raghavendra Bhushan | Chaudhuri, Subhasis.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.397.5:681.3.06Kar] (1). Add to cart"
"No cover image available  Coupling and cohesion analysis of object oriented programs for refactoring (R) by Joshi, Padmaja | Joshi, Rushikesh K.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Jos] (1). Add to cart"
"No cover image available  Artificial neural networks in speckle reduction of synthetic aperture radar data (R) by Jain, Manav | Rao, K. Gopal.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.398:621.396.96Jai] (1). Add to cart"
"No cover image available  Semanitcs extraction from text (R) by Prashanth, K | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415.4Pra] (1). Add to cart"
"No cover image available  Language adaptation : experiences in multilingual word sense disambiguation (R) by Sohoney, Saurabh | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:415Soh] (1). Add to cart"
"No cover image available  Shallow parsing of Marathi (R) by Gune, Harshada Anil | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:415Gun] (1). Add to cart"
"No cover image available  Development of high accuracy morpholoigical analyzer for Marathi (R) by Bapat, Mugdha | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415.5Bap] (1). Add to cart"
"No cover image available  Morphology, part-of-speech tagging and chunking for amharic language (R) by Degefa, Negacy | Bhattacharyya, Pushpak and Sarma, Vaijayanthi M.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:415Deg] (1). Add to cart"
"No cover image available  Design and implementation of copy-on-write based journaling (R) by Joshi, Kailas Vasant | Dhamdhere, D.M.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02:681.3.06Jos] (1). Add to cart"
"No cover image available  Domain adaptation for all words word sense disambiguation (R) by Kulkarni, Anup | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Kul] (1). Add to cart"
"No cover image available  Adaptive memory management for improving the performance of processes (R) by Nair, Jayalekshmy S | Dhamdhere, D.M.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07Nai] (1). Add to cart"
"No cover image available  Induction for annotation query language (AQL) (R) by Gada, Kekin Dhiraj | Ramkrsihanan, Ganesh and Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06(AQL)Gad] (1). Add to cart"
"No cover image available  WordNet linking (R) by Karra, Arun Karthikeyan | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.327.8:413.1Kar] (1). Add to cart"
"No cover image available  Property based validation of object oriented metrics (R) by Sri Krishna, G | Joshi, Rushikesh K.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Sri] (1). Add to cart"
"No cover image available  Single and multi-reservior inflow prediction using artificial intelligence techniques (R) by Kote, Alka Sunil | Jothiprakash, V.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:627.81:681.342Kot] (1). Add to cart"
"No cover image available  English to Hindi rule-based transliteration (R) by Satoskar, Avijit Vikas | Om Damani.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:415Sat] (1). Add to cart"
"No cover image available  Language translation in spoken communication : interactions of language translator in mobile phone (R) by Srivastava, Saurabh | Joshi, Anirudha.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Sri] (1). Add to cart"
"No cover image available  Artificial neural networks in classification of remotely sensed data : a spectral - spatial approach (R) by Lakshmi Narayana, B | Gopal Rao, K.Edition: Publisher: Mumbai ; IIT ; 2009Online access: Click here to access online Availability: Items available for reference: [Call number: 043:91:681.342Lak] (1). Add to cart"
"No cover image available  Improving garbage collection through static analysis (R) by Adkar, Neha | Khedker, U. and Sanyal, A.Edition: Publisher: Mumbai ; IIT ; 2003Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:518.6Adk] (1). Add to cart"
"No cover image available  Some studies in the design of hidden layers in neural networks (R) by Naga, Satish | Bhattacharyya, P.Edition: Publisher: Mumbai ; IIT ; 2003Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.327.8:681.342Nag] (1). Add to cart"
"No cover image available  Object oriented verifiable modeling environment (R) by Rapsang, Amanda Grace | Sivakumar, G. and Moudgalya, Kannan M.Edition: Publisher: Mumbai ; IIT ; 2003Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:519.28Rap] (1). Add to cart"
"No cover image available  2-factors in powers of graphs (R) by Agrawal, Narendra | Diwan, Ajit A.Edition: Publisher: Mumbai ; IIT ; 2003Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:518.4Agr] (1). Add to cart"
"No cover image available  Modeling inheritance using categories (R) by Soni, Amit Kumar | Joshi, R. K.Edition: Publisher: Mumbai ; IIT ; 2003Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:513.83Son] (1). Add to cart"
"No cover image available  Enhancements in recovery feature of debugger for optimized code (R) by Munghate, Pravina S | Dhamdhere, D. M. and Khedker, Uday.Edition: Publisher: Mumbai ; IIT ; 2003Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Mun] (1). Add to cart"
"No cover image available  Information theoretic text similarity measurement using approximate word sense disambiguation (R) by Pandya, Abhinay | Bhattacharyya, P.Edition: Publisher: Mumbai ; IIT ; 2003Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:41Pan] (1). Add to cart"
"No cover image available  Detection of recurring patterns in protein structure by superimposition and geometric hashing (R) by Tendulkar, Ashish V | Wangikar, Pramod and Sarawagi, Sunita.Edition: Publisher: Mumbai ; IIT ; 2003Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:547.96Ten] (1). Add to cart"
"No cover image available  Comparative study of the performance of regression and feed forward neural networks (R) by Paliwal, Mukta | Ananthakumar, Usha.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:658.15:681.342Pal] (1). Add to cart"
"No cover image available  Implementation of parallel N-body tree codes (R) by Puri, Varun | Prabhu, Ramachandran.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:533.6.01:681.3.06Pur] (1). Add to cart"
"No cover image available  Scalable active router architecture (R) by Rege, Sudeep | Manjunath, D.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.327.8:681.3.06Reg] (1). Add to cart"
"No cover image available  Speech driven synthesis of facial images (R) by Chaudhary, Amit Kumar | Chaudhuri, Subhasis.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391.8:681.342Cha] (1). Add to cart"
"No cover image available  Online update of concurrent object oriented programs (R) by Murarka, Yogesh | Bellur, Umesh.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Mur] (1). Add to cart"
"No cover image available  Location aware adaptive routing in mobile ad-hoc networks (R) by Muchhala, Rutika Sanjiv | Merchant, S.N.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.396:681.327.8Muc] (1). Add to cart"
"No cover image available  Principles and applications of reinforcement planning (R) by Dewangan, Kamlesh | Awate, P.G.Edition: Publisher: Mumbai ; IIT ; 2002Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621-52:681.342Dew] (1). Add to cart"
"No cover image available  Techniques for simplifying symbolic expressions in symbolic simulation-based formal verification tools (R) by Moitra, Sourabh | Chakrabarti, Supratik and Patkar, Sachin.Edition: Publisher: Mumbai ; IIT ; 2010Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.382:681.3.06Moi] (1). Add to cart"
"No cover image available  Modeling of vehicle-type dependent behaviour in mixed traffic conditions (R) by Ravi Shankar, K.V.R | Mathew, Tom V.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:656.11:681.3.06Rav] (1). Add to cart"
"No cover image available  Automated attendance marking from image (R) by Velaga, Venkatesh | Bhujade, M.R.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.832:681.3Vel] (1). Add to cart"
"No cover image available  Artificial neural networks in edge detection with multi-spectral data (R) by Dahiphale, Adinath Kisan | Gopal Rao, K.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.398:681.342Dah] (1). Add to cart"
"No cover image available  Derivation of design waves considering climate change (R) by Radhika, S | Deo, M.C.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.465:681.342Rad] (1). Add to cart"
"No cover image available  Memory management to improve the performance of processes under Linux (R) by Bapat, Manasi S | Dhamdhere, D. M.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07Bap] (1). Add to cart"
"No cover image available  Theoretical and empirical analysis of cohesion metrics (R) by Sharma, Asmita | Joshi, R. K.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Sha] (1). Add to cart"
"No cover image available  Write-optimized B+ tree index in PostgreSQL (R) by Chavarkar, Pradnya | Sudarshan, S.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Cha] (1). Add to cart"
"No cover image available  Functional approach to building a robotic application using Erlang (R) by Rajpoot, Dinesh | Arya, Kavi.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:621-52Raj] (1). Add to cart"
"No cover image available  Analysis and improvement of cohesion measurement (R) by Aher, Tejashree | Joshi, Rushikesh.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Ahe] (1). Add to cart"
"No cover image available  Heap reference analysis for scheme (R) by Kasula, Samhita | Sanyal, Amitabha.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.07:681.3.06Kas] (1). Add to cart"
"No cover image available  Iterative refactoring for object oriented design (R) by Kusuma, Harinath P | Joshi, Rushikesh K.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06Kus] (1). Add to cart"
"No cover image available  Replaying parallel program using lazy global vector clock (R) by Pande, Aditya | Dhamdhere, D. M.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.06:681.327.8Pan] (1). Add to cart"
"No cover image available  Model theory : studying A* E* for finite or cofinite spectrum (R) by Kulkarni, Vaibhav S | Chakraborty, Supratik.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:517.1Kul] (1). Add to cart"
"No cover image available  Testing database applications (R) by Chawda, Bhupesh Shyamsundar | Sudarshan, S.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.02:681.3.06Aza] (2). Add to cart"
"No cover image available  Semantics extraction from compound and complex sentences (R) by Datta, Subhajit | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415.4Dat] (1). Add to cart"
"No cover image available  Marathi to Hindi machine translation (R) by Bhosale, Ganesh Vishwanath | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Bho] (1). Add to cart"
"No cover image available  Multilingual information retrieval (R) by Datta, Joydip | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3:002Dat] (1). Add to cart"
"No cover image available  Semantics extraction from text (R) by Roy, Gourab | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415.4Roy] (1). Add to cart"
"No cover image available  Adaptation of sentiment analysis to a new text form, feature space and language (R) by Joshi, Aditya | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Jos] (1). Add to cart"
"No cover image available  English-Hindi statistical machine translation (R) by Ladha, Kushal | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Lad] (1). Add to cart"
"No cover image available  Text entailment (R) by Majumdar, Debarghya | Bhattacharyya, Pushpak.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:415Maj] (1). Add to cart"
"No cover image available  Empirical study of statistical word association measures (R) by Chheda, Pankhil | Damani, Om P.Edition: Publisher: Mumbai ; IIT ; 2011Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:41Chh] (1). Add to cart"
"No cover image available  Lightweight communication protocol for distributed computing on high speed LANs (R) by Sawant, Samir G | Manjunath, D.Edition: Publisher: Mumbai ; IIT ; 2000Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.391:681.327.8Saw] (1). Add to cart"
"No cover image available  Compression of remotely sensed data using fractals (R) by Sampath-Rao, CH | Rao, C.S. and Mohan, B.K.Edition: Publisher: Mumbai ; IIT ; 1997Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.398:513.8:681.3Sam] (1). Add to cart"
"No cover image available  Expert system for analysis and design of submarine pipelines (R) by Thakkar, Ravindrakumar | Deo, M.C.Edition: Publisher: Mumbai ; IIT ; 1998Online access: Click here to access online Availability: Items available for reference: [Call number: 043:627.98:621.643:681.342Tha] (1). Add to cart"
"No cover image available  Damage detection in offshore structures using artificial neural networks (R) by Mayurnath, P | Mukherjee, Abhijit.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:627.98:681.342May] (1). Add to cart"
"No cover image available  Estimation of wave heights from wind speeds using neural networks (R) by Ravi-Kant, K | Deo, M.C.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:551.465:681.342Rav] (1). Add to cart"
"No cover image available  Improved neural network classificaiton using genetic algorithms and contextual information (R) by Reddy, Anantha R | Rao, E.P. and Mohan, B.K.Edition: Publisher: Mumbai ; IIT ; 1999Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:681.3.06Red] (1). Add to cart"
"No cover image available  Microsimulation model for landuse using artificial neural networks (R) by Subba-Rao, V | Krishna-Rao, K.V.Edition: Publisher: Mumbai ; IIT ; 2000Online access: Click here to access online Availability: Items available for reference: [Call number: 043:656.1:681.342Sub] (1). Add to cart"
"No cover image available  Linear feature extraction from satellite imagery of urban areas using artificial neural networks (R) by Sridhar, K.V | Rao, E.P. and Mohan, B.K.Edition: Publisher: Mumbai ; IIT ; 2000Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.398:681.342Sri] (1). Add to cart"
"No cover image available  Computer based-system for a library (R) by Ramesh, P | Mehndiratta, S.L [Supervisor] | Indian Institute of Technology Bombay Department of Computer Science and Engineering. Publisher: Bombay IIT 1981Dissertation note: Thesis M.Tech. Indian Institute of Technology Bombay. Department of Computer Science and Engineering 1981 Availability: Items available for reference: [Call number: 043:025:681.3Ram] (1). Add to cart"
"No cover image available  Functional approach to knowledge presentation (R) by Barapatrey, C.N | Natarajan, G.Edition: Publisher: Bombay ; IIT ; 1986Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:615Bar] (1). Add to cart"
"No cover image available  Study of neural networks and their usage (R) by Bhattacharya, M.K | Bhujade, M.R.Edition: Publisher: Bombay ; IIT ; 1988Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.326.32:519.28Bha] (1). Add to cart"
"No cover image available  Expert system environment : part I (R) by Singh, T.P | Biswas, S.Edition: Publisher: Bombay ; IIT ; 1987Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342Sin] (1). Add to cart"
"No cover image available  Knowledge based system for fault diagnosis based on vibration (R) by Ganesh Kumar, P.V.S | Isaac, J.R.Edition: Publisher: Bombay ; IIT ; 1989Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:621.816:534.1Gan] (1). Add to cart"
"No cover image available  Expert system for environment fault diagnosis (R) by Pujari, S.K | Bhujade, M.R.Edition: Publisher: Bombay ; IIT ; 1986Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:621.004.6Puj] (1). Add to cart"
"No cover image available  Neural network model for speech recognition system (R) by Joseph, Jayasri | Bhujade, M.R.Edition: Bombay : I Publisher: Bombay ; IIT ; 1990Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342:612.8:414Jos] (1). Add to cart"
"No cover image available  Expert system in CAD : an application in cam design (R) by Sankara rao, Gara | Isaac, J.R.Edition: Publisher: Bombay ; IIT ; 1986Online access: Click here to access online Availability: Items available for reference: [Call number: 043:621.385.832:681.3.06San] (1). Add to cart"
"No cover image available  Expert system in medical diagnosis (R) by Rao, T.J.K | Kumar, R.D.Edition: Publisher: Bombay ; IIT ; 1986Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.3.066:616-07Rao] (1). Add to cart"
"No cover image available  Non-monotonic reasoning with conceptual graphs (R) by Suresh, Kalathur | Venkatesh, G.Edition: Publisher: Bombay ; IIT ; 1990Online access: Click here to access online Availability: Items available for reference: [Call number: 043:681.342Sur] (1). Add to cart"
